SubjectID,Phase,Order (randomization),Trial,Repeat,EndType,Habituated,StimID,StimName,StimLabel,Left,Center,Right,ISS,Trial Start,Trial End,TotalLook,TotalLookAway,TotalLeft,TotalCenter,TotalRight,LookEnabled,LookDisabled,Looks,method
T166,PrePre,default (none),1,0,MaxLookAwayTime,No,16,AudioTest,NA,NA,/Users/federicabulgarelli/Documents/habit/stim/Cat5Sec.mov,NA,NA,72851879,72861593,4810,0,0,4810,0,72854541,72861593,LookCenter,online
T166,Wait,default (none),1,0,GotLook,No,17,Wait,NA,NA,Color(rgb) #000000,NA,NA,72861595,72938541,2999,0,0,2999,0,72863178,72938541,LookCenter,online
T166,Calibration,default (none),1,0,MaxStimulusTime,No,20,Calibration,NA,NA,/Users/federicabulgarelli/Documents/habit/stim/Calibration_Movie.mp4,NA,NA,72938547,72966420,24755,0,0,24755,0,72941418,72966420,LookCenter,online
T166,PreFam,default (none),1,0,MaxStimulusTime,No,22,Apple,NA,NA,/Users/federicabulgarelli/Documents/habit/stim/Apple looming.mp4,NA,NA,72966426,72981983,13649,0,0,13649,0,72967982,72981983,LookCenter,online
T166,PreFam,default (none),2,0,MaxStimulusTime,No,23,Ball,NA,NA,/Users/federicabulgarelli/Documents/habit/stim/Ball looming.mp4,NA,NA,72981986,72996994,13605,0,0,13605,0,72982992,72996994,LookCenter,online
T166,PreFam,default (none),3,0,MaxLookAwayTime,No,24,Shoe,NA,NA,/Users/federicabulgarelli/Documents/habit/stim/Shoe looming.mp4,NA,NA,72996996,73006909,6226,0,0,6226,0,72998371,73006909,LookCenter,online
T166,PreFam,default (none),4,0,MaxStimulusTime,No,25,Dog,NA,NA,/Users/federicabulgarelli/Documents/habit/stim/Dog looming.mp4,NA,NA,73006913,73024078,13783,0,0,13783,0,73010076,73024078,LookCenter,online
T166,Habituation,default (none),1,0,MaxLookAwayTime,No,26,Neem_cm_single,NA,NA,/Users/federicabulgarelli/Documents/habit/stim/Novel Object Loom.mp4,NA,NA,73024083,73033746,6072,0,0,6072,0,73025407,73033746,LookCenter,online
T166,Habituation,default (none),2,0,MaxStimulusTime,No,31,Neem_cm_single,NA,NA,/Users/federicabulgarelli/Documents/habit/stim/Novel Object Loom.mp4,NA,NA,73033753,73050154,13820,0,0,13820,0,73036146,73050154,LookCenter,online
T166,Habituation,default (none),3,0,MaxLookAwayTime,No,32,Neem_cm_single,NA,NA,/Users/federicabulgarelli/Documents/habit/stim/Novel Object Loom.mp4,NA,NA,73050155,73059239,5271,0,0,5271,0,73051789,73059239,LookCenter,online
T166,Habituation,default (none),4,0,MaxStimulusTime,No,33,Neem_cm_single,NA,NA,/Users/federicabulgarelli/Documents/habit/stim/Novel Object Loom.mp4,NA,NA,73059242,73074818,13828,0,0,13828,0,73060816,73074818,LookCenter,online
T166,Habituation,default (none),5,0,MaxLookAwayTime,No,34,Neem_cm_single,NA,NA,/Users/federicabulgarelli/Documents/habit/stim/Novel Object Loom.mp4,NA,NA,73074822,73088478,9519,0,0,9519,0,73076684,73088478,LookCenter,online
T166,Habituation,default (none),6,0,MaxLookAwayTime,No,35,Neem_cm_single,NA,NA,/Users/federicabulgarelli/Documents/habit/stim/Novel Object Loom.mp4,NA,NA,73088480,73098761,4750,0,0,4750,0,73091752,73098761,LookCenter,online
T166,Habituation,default (none),7,0,MaxLookAwayTime,No,36,Neem_cm_single,NA,NA,/Users/federicabulgarelli/Documents/habit/stim/Novel Object Loom.mp4,NA,NA,73098763,73110883,7593,0,0,7593,0,73101012,73110883,LookCenter,online
T166,Habituation,default (none),8,0,MaxLookAwayTime,No,37,Neem_cm_single,NA,NA,/Users/federicabulgarelli/Documents/habit/stim/Novel Object Loom.mp4,NA,NA,73110885,73122846,7766,0,0,7766,0,73112739,73122846,LookCenter,online
T166,Habituation,default (none),9,0,MaxLookAwayTime,No,38,Neem_cm_single,NA,NA,/Users/federicabulgarelli/Documents/habit/stim/Novel Object Loom.mp4,NA,NA,73122847,73132767,6277,0,0,6277,0,73124277,73132767,LookCenter,online
T166,Habituation,default (none),10,0,MaxLookAwayTime,No,39,Neem_cm_single,NA,NA,/Users/federicabulgarelli/Documents/habit/stim/Novel Object Loom.mp4,NA,NA,73132769,73142096,4470,0,0,4470,0,73135331,73142096,LookCenter,online
T166,Habituation,default (none),11,0,MaxLookAwayTime,No,40,Neem_cm_single,NA,NA,/Users/federicabulgarelli/Documents/habit/stim/Novel Object Loom.mp4,NA,NA,73142097,73150093,4158,0,0,4158,0,73143568,73150093,LookCenter,online
T166,Habituation,default (none),12,0,MaxLookAwayTime,No,41,Neem_cm_single,NA,NA,/Users/federicabulgarelli/Documents/habit/stim/Novel Object Loom.mp4,NA,NA,73150094,73164850,9837,0,0,9837,0,73152705,73164850,LookCenter,online
T166,Habituation,default (none),13,0,MaxStimulusTime,No,42,Neem_cm_single,NA,NA,/Users/federicabulgarelli/Documents/habit/stim/Novel Object Loom.mp4,NA,NA,73164852,73181287,13796,0,0,13796,0,73167285,73181287,LookCenter,online
T166,Habituation,default (none),14,0,MaxLookAwayTime,No,43,Neem_cm_single,NA,NA,/Users/federicabulgarelli/Documents/habit/stim/Novel Object Loom.mp4,NA,NA,73181289,73190375,5302,0,0,5302,0,73182746,73190375,LookCenter,online
T166,Habituation,default (none),15,0,MaxLookAwayTime,No,44,Neem_cm_single,NA,NA,/Users/federicabulgarelli/Documents/habit/stim/Novel Object Loom.mp4,NA,NA,73190377,73198389,3617,0,0,3617,0,73192454,73198389,LookCenter,online
T166,Habituation,default (none),16,0,MaxLookAwayTime,No,45,Neem_cm_single,NA,NA,/Users/federicabulgarelli/Documents/habit/stim/Novel Object Loom.mp4,NA,NA,73198391,73208669,6167,0,0,6167,0,73200199,73208669,LookCenter,online
T166,Habituation,default (none),17,0,MaxStimulusTime,No,46,Neem_cm_single,NA,NA,/Users/federicabulgarelli/Documents/habit/stim/Novel Object Loom.mp4,NA,NA,73208671,73224603,12910,0,0,12910,0,73210597,73224603,LookCenter,online
T166,Habituation,default (none),18,0,MaxLookAwayTime,No,47,Neem_cm_single,NA,NA,/Users/federicabulgarelli/Documents/habit/stim/Novel Object Loom.mp4,NA,NA,73224604,73233340,3175,0,0,3175,0,73227973,73233340,LookCenter,online
T166,Habituation,default (none),19,0,MaxLookAwayTime,No,48,Neem_cm_single,NA,NA,/Users/federicabulgarelli/Documents/habit/stim/Novel Object Loom.mp4,NA,NA,73233342,73240518,2606,0,0,2606,0,73235651,73240518,LookCenter,online
T166,Habituation,default (none),20,0,MaxLookAwayTime,No,49,Neem_cm_single,NA,NA,/Users/federicabulgarelli/Documents/habit/stim/Novel Object Loom.mp4,NA,NA,73240519,73250315,6203,0,0,6203,0,73241833,73250315,LookCenter,online
T166,Habituation,default (none),21,0,MaxLookAwayTime,No,50,Neem_cm_single,NA,NA,/Users/federicabulgarelli/Documents/habit/stim/Novel Object Loom.mp4,NA,NA,73250317,73258199,3661,0,0,3661,0,73252262,73258199,LookCenter,online
T166,Test,C2 (none),1,0,MaxLookAwayTime,Yes,27,NT_test,NA,NA,/Users/federicabulgarelli/Documents/habit/stim/Novel Object Loom.mp4,NA,NA,73258203,73272642,8027,0,0,8027,0,73262394,73272642,LookCenter,online
T166,Test,C2 (none),2,0,MaxLookAwayTime,Yes,28,Same_test,NA,NA,/Users/federicabulgarelli/Documents/habit/stim/Novel Object Loom.mp4,NA,NA,73272643,73291983,2391,0,0,2391,0,73287319,73291983,LookCenter,online
T166,Test,C2 (none),3,0,MaxLookAwayTime,Yes,54,AuditoryControl,NA,NA,/Users/federicabulgarelli/Documents/habit/stim/Novel Object Loom.mp4,NA,NA,73291984,73301832,6140,0,0,6140,0,73293430,73301832,LookCenter,online
T166,Test,C2 (none),4,0,MaxLookAwayTime,Yes,55,VisualControl,NA,NA,/Users/federicabulgarelli/Documents/habit/stim/Novel Object2 Loom.mp4,NA,NA,73301832,73315664,8693,0,0,8693,0,73304757,73315664,LookCenter,online
T109,PrePre,default (none),1,0,MaxLookAwayTime,No,16,AudioTest,NA,NA,/Users/federicabulgarelli/Downloads/Cat5Sec.mov,NA,NA,46138502,46147253,4667,0,0,4667,0,46140304,46147253,LookCenter,online
T109,Wait,default (none),1,0,GotLook,No,17,Wait,NA,NA,Color(rgb) #000000,NA,NA,46147254,46204387,5087,0,0,5087,0,46148349,46204387,LookCenter,online
T109,Calibration,default (none),1,0,MaxStimulusTime,No,20,Calibration,NA,NA,/Users/federicabulgarelli/Desktop/Calibration_Movie.mp4,NA,NA,46204392,46232299,24611,0,0,24611,0,46207298,46232299,LookCenter,online
T109,PreFam,default (none),1,0,MaxStimulusTime,No,22,Apple,NA,NA,/Users/federicabulgarelli/Downloads/NewTalker/Apple looming.mp4,NA,NA,46232301,46248806,13653,0,0,13653,0,46234805,46248806,LookCenter,online
T109,PreFam,default (none),2,0,MaxStimulusTime,No,23,Ball,NA,NA,/Users/federicabulgarelli/Downloads/NewTalker/Ball looming.mp4,NA,NA,46248808,46264049,12609,0,0,12609,0,46250048,46264049,LookCenter,online
T109,PreFam,default (none),3,0,MaxStimulusTime,No,24,Shoe,NA,NA,/Users/federicabulgarelli/Downloads/NewTalker/Shoe looming.mp4,NA,NA,46264050,46279409,12777,0,0,12777,0,46265409,46279409,LookCenter,online
T109,PreFam,default (none),4,0,MaxStimulusTime,No,25,Dog,NA,NA,/Users/federicabulgarelli/Downloads/NewTalker/Dog looming.mp4,NA,NA,46279412,46295116,13685,0,0,13685,0,46281115,46295116,LookCenter,online
T109,Habituation,default (none),1,0,MaxStimulusTime,No,26,Neem_cm_single,NA,NA,/Users/federicabulgarelli/Downloads/NewTalker/Novel Object Loom.mp4,NA,NA,46295119,46310849,13735,0,0,13735,0,46296847,46310849,LookCenter,online
T109,Habituation,default (none),2,0,MaxStimulusTime,No,31,Neem_cm_single,NA,NA,/Users/federicabulgarelli/Downloads/NewTalker/Novel Object Loom.mp4,NA,NA,46310852,46326003,13710,0,0,13710,0,46312002,46326003,LookCenter,online
T109,Habituation,default (none),3,0,MaxStimulusTime,No,32,Neem_cm_single,NA,NA,/Users/federicabulgarelli/Downloads/NewTalker/Novel Object Loom.mp4,NA,NA,46326004,46341057,13708,0,0,13708,0,46327053,46341057,LookCenter,online
T109,Habituation,default (none),4,0,MaxStimulusTime,No,33,Neem_cm_single,NA,NA,/Users/federicabulgarelli/Downloads/NewTalker/Novel Object Loom.mp4,NA,NA,46341058,46356191,13578,0,0,13578,0,46342184,46356191,LookCenter,online
T109,Habituation,default (none),5,0,MaxLookAwayTime,No,34,Neem_cm_single,NA,NA,/Users/federicabulgarelli/Downloads/NewTalker/Novel Object Loom.mp4,NA,NA,46356192,46364921,4701,0,0,4701,0,46357827,46364921,LookCenter,online
T109,Habituation,default (none),6,0,MaxLookAwayTime,No,35,Neem_cm_single,NA,NA,/Users/federicabulgarelli/Downloads/NewTalker/Novel Object Loom.mp4,NA,NA,46364922,46375657,6874,0,0,6874,0,46366512,46375657,LookCenter,online
T109,Habituation,default (none),7,0,MaxStimulusTime,No,36,Neem_cm_single,NA,NA,/Users/federicabulgarelli/Downloads/NewTalker/Novel Object Loom.mp4,NA,NA,46375660,46393731,12308,0,0,12308,0,46379726,46393731,LookCenter,online
T109,Habituation,default (none),8,0,MaxLookAwayTime,No,37,Neem_cm_single,NA,NA,/Users/federicabulgarelli/Downloads/NewTalker/Novel Object Loom.mp4,NA,NA,46393732,46406926,8258,0,0,8258,0,46396453,46406926,LookCenter,online
T109,Habituation,default (none),9,0,MaxLookAwayTime,No,38,Neem_cm_single,NA,NA,/Users/federicabulgarelli/Downloads/NewTalker/Novel Object Loom.mp4,NA,NA,46406927,46420167,8291,0,0,8291,0,46409561,46420167,LookCenter,online
T109,Habituation,default (none),10,0,MaxStimulusTime,No,39,Neem_cm_single,NA,NA,/Users/federicabulgarelli/Downloads/NewTalker/Novel Object Loom.mp4,NA,NA,46420168,46438445,2549,0,0,2549,0,46424442,46438445,LookCenter,online
T109,Habituation,default (none),11,0,MaxLookAwayTime,No,40,Neem_cm_single,NA,NA,/Users/federicabulgarelli/Downloads/NewTalker/Novel Object Loom.mp4,NA,NA,46438446,46448748,5234,0,0,5234,0,46441330,46448748,LookCenter,online
T109,Test,C1 (none),1,0,MaxLookAwayTime,Yes,27,Same_test,NA,NA,/Users/federicabulgarelli/Downloads/NewTalker/Novel Object Loom.mp4,NA,NA,46448750,46456968,3583,0,0,3583,0,46450999,46456968,LookCenter,online
T109,Test,C1 (none),2,0,MaxLookAwayTime,Yes,28,NT_test,NA,NA,/Users/federicabulgarelli/Downloads/NewTalker/Novel Object Loom.mp4,NA,NA,46456969,46470151,9104,0,0,9104,0,46458811,46470151,LookCenter,online
T109,Test,C1 (none),3,0,MaxLookAwayTime,Yes,44,AuditoryControl,NA,NA,/Users/federicabulgarelli/Downloads/NewTalker/Novel Object Loom.mp4,NA,NA,46470152,46479590,5148,0,0,5148,0,46472226,46479590,LookCenter,online
T109,Test,C1 (none),4,0,MaxStimulusTime,Yes,45,VisualControl,NA,NA,/Users/federicabulgarelli/Downloads/NewTalker/Novel Object2 Loom.mp4,NA,NA,46479590,46494559,13712,0,0,13712,0,46480558,46494559,LookCenter,online
T113,PrePre,default (none),1,0,MaxLookAwayTime,No,16,AudioTest,NA,NA,/Users/federicabulgarelli/Downloads/Cat5Sec.mov,NA,NA,100275184,100284561,4662,0,0,4662,0,100277522,100284561,LookCenter,online
T113,Wait,default (none),1,0,GotLook,No,17,Wait,NA,NA,Color(rgb) #000000,NA,NA,100284563,100371873,3784,0,0,3784,0,100285700,100371873,LookCenter,online
T113,Calibration,default (none),1,0,MaxStimulusTime,No,20,Calibration,NA,NA,/Users/federicabulgarelli/Desktop/Calibration_Movie.mp4,NA,NA,100371878,100398865,24712,0,0,24712,0,100373864,100398865,LookCenter,online
T113,PreFam,default (none),1,0,MaxStimulusTime,No,22,Apple,NA,NA,/Users/federicabulgarelli/Downloads/NewTalker/Apple looming.mp4,NA,NA,100398867,100414218,13706,0,0,13706,0,100400217,100414218,LookCenter,online
T113,PreFam,default (none),2,0,MaxStimulusTime,No,23,Ball,NA,NA,/Users/federicabulgarelli/Downloads/NewTalker/Ball looming.mp4,NA,NA,100414221,100429282,13684,0,0,13684,0,100415281,100429282,LookCenter,online
T113,PreFam,default (none),3,0,MaxStimulusTime,No,24,Shoe,NA,NA,/Users/federicabulgarelli/Downloads/NewTalker/Shoe looming.mp4,NA,NA,100429284,100444177,13661,0,0,13661,0,100430176,100444177,LookCenter,online
T113,PreFam,default (none),4,0,MaxStimulusTime,No,25,Dog,NA,NA,/Users/federicabulgarelli/Downloads/NewTalker/Dog looming.mp4,NA,NA,100444181,100459210,13710,0,0,13710,0,100445209,100459210,LookCenter,online
T113,Habituation,default (none),1,0,MaxLookAwayTime,No,26,Neem_cm_single,NA,NA,/Users/federicabulgarelli/Downloads/NewTalker/Novel Object Loom.mp4,NA,NA,100459212,100471655,9202,0,0,9202,0,100460184,100471655,LookCenter,online
T113,Habituation,default (none),2,0,MaxStimulusTime,No,31,Neem_cm_single,NA,NA,/Users/federicabulgarelli/Downloads/NewTalker/Novel Object Loom.mp4,NA,NA,100471658,100486735,13728,0,0,13728,0,100472725,100486735,LookCenter,online
T113,Habituation,default (none),3,0,MaxStimulusTime,No,32,Neem_cm_single,NA,NA,/Users/federicabulgarelli/Downloads/NewTalker/Novel Object Loom.mp4,NA,NA,100486736,100501875,13702,0,0,13702,0,100487862,100501875,LookCenter,online
T113,Habituation,default (none),4,0,MaxLookAwayTime,No,33,Neem_cm_single,NA,NA,/Users/federicabulgarelli/Downloads/NewTalker/Novel Object Loom.mp4,NA,NA,100501876,100514847,9676,0,0,9676,0,100502820,100514847,LookCenter,online
T113,Habituation,default (none),5,0,MaxLookAwayTime,No,34,Neem_cm_single,NA,NA,/Users/federicabulgarelli/Downloads/NewTalker/Novel Object Loom.mp4,NA,NA,100514848,100522902,4784,0,0,4784,0,100515689,100522902,LookCenter,online
T113,Habituation,default (none),6,0,MaxLookAwayTime,No,35,Neem_cm_single,NA,NA,/Users/federicabulgarelli/Downloads/NewTalker/Novel Object Loom.mp4,NA,NA,100522903,100534799,6877,0,0,6877,0,100525629,100534799,LookCenter,online
T113,Habituation,default (none),7,0,MaxLookAwayTime,No,36,Neem_cm_single,NA,NA,/Users/federicabulgarelli/Downloads/NewTalker/Novel Object Loom.mp4,NA,NA,100534801,100550038,10661,0,0,10661,0,100537094,100550038,LookCenter,online
T113,Habituation,default (none),8,0,MaxLookAwayTime,No,37,Neem_cm_single,NA,NA,/Users/federicabulgarelli/Downloads/NewTalker/Novel Object Loom.mp4,NA,NA,100550039,100559688,4601,0,0,4601,0,100552915,100559688,LookCenter,online
T113,Habituation,default (none),9,0,MaxLookAwayTime,No,38,Neem_cm_single,NA,NA,/Users/federicabulgarelli/Downloads/NewTalker/Novel Object Loom.mp4,NA,NA,100559691,100571170,6138,0,0,6138,0,100562659,100571170,LookCenter,online
T113,Habituation,default (none),10,0,MaxLookAwayTime,No,39,Neem_cm_single,NA,NA,/Users/federicabulgarelli/Downloads/NewTalker/Novel Object Loom.mp4,NA,NA,100571171,100581401,5225,0,0,5225,0,100573838,100581401,LookCenter,online
T113,Habituation,default (none),11,0,MaxLookAwayTime,No,40,Neem_cm_single,NA,NA,/Users/federicabulgarelli/Downloads/NewTalker/Novel Object Loom.mp4,NA,NA,100581402,100595261,10517,0,0,10517,0,100582447,100595261,LookCenter,online
T113,Habituation,default (none),12,0,MaxLookAwayTime,No,41,Neem_cm_single,NA,NA,/Users/federicabulgarelli/Downloads/NewTalker/Novel Object Loom.mp4,NA,NA,100595262,100604591,4667,0,0,4667,0,100597630,100604591,LookCenter,online
T113,Habituation,default (none),13,0,MaxLookAwayTime,No,42,Neem_cm_single,NA,NA,/Users/federicabulgarelli/Downloads/NewTalker/Novel Object Loom.mp4,NA,NA,100604592,100613874,4230,0,0,4230,0,100607364,100613874,LookCenter,online
T113,Habituation,default (none),14,0,MaxLookAwayTime,No,43,Neem_cm_single,NA,NA,/Users/federicabulgarelli/Downloads/NewTalker/Novel Object Loom.mp4,NA,NA,100613876,100623450,4883,0,0,4883,0,100616275,100623450,LookCenter,online
T113,Habituation,default (none),15,0,MaxLookAwayTime,No,44,Neem_cm_single,NA,NA,/Users/federicabulgarelli/Downloads/NewTalker/Novel Object Loom.mp4,NA,NA,100623451,100632679,5276,0,0,5276,0,100625173,100632679,LookCenter,online
T113,Test,C1 (none),1,0,MaxLookAwayTime,Yes,27,Same_test,NA,NA,/Users/federicabulgarelli/Downloads/NewTalker/Novel Object Loom.mp4,NA,NA,100632682,100641766,5525,0,0,5525,0,100633933,100641766,LookCenter,online
T113,Test,C1 (none),2,0,MaxLookAwayTime,Yes,28,NT_test,NA,NA,/Users/federicabulgarelli/Downloads/NewTalker/Novel Object Loom.mp4,NA,NA,100641767,100651132,4546,0,0,4546,0,100644332,100651132,LookCenter,online
T113,Test,C1 (none),3,0,MaxLookAwayTime,Yes,48,AuditoryControl,NA,NA,/Users/federicabulgarelli/Downloads/NewTalker/Novel Object Loom.mp4,NA,NA,100651133,100658953,4192,0,0,4192,0,100652421,100658953,LookCenter,online
T113,Test,C1 (none),4,0,MaxLookAwayTime,Yes,49,VisualControl,NA,NA,/Users/federicabulgarelli/Downloads/NewTalker/Novel Object2 Loom.mp4,NA,NA,100658953,100668415,4352,0,0,4352,0,100661823,100668415,LookCenter,online
T114,PrePre,default (none),1,0,MaxLookAwayTime,No,16,AudioTest,NA,NA,/Users/federicabulgarelli/Downloads/Cat5Sec.mov,NA,NA,92405970,92414424,4389,0,0,4389,0,92407738,92414424,LookCenter,online
T114,Wait,default (none),1,0,GotLook,No,17,Wait,NA,NA,Color(rgb) #000000,NA,NA,92414425,92500327,3166,0,0,3166,0,92415721,92500327,LookCenter,online
T114,Calibration,default (none),1,0,MaxStimulusTime,No,20,Calibration,NA,NA,/Users/federicabulgarelli/Desktop/Calibration_Movie.mp4,NA,NA,92500334,92527303,24694,0,0,24694,0,92502293,92527303,LookCenter,online
T114,PreFam,default (none),1,0,MaxStimulusTime,No,22,Apple,NA,NA,/Users/federicabulgarelli/Downloads/NewTalker/Apple looming.mp4,NA,NA,92527305,92542804,13688,0,0,13688,0,92528803,92542804,LookCenter,online
T114,PreFam,default (none),2,0,MaxStimulusTime,No,23,Ball,NA,NA,/Users/federicabulgarelli/Downloads/NewTalker/Ball looming.mp4,NA,NA,92542806,92558098,13559,0,0,13559,0,92544096,92558098,LookCenter,online
T114,PreFam,default (none),3,0,MaxStimulusTime,No,24,Shoe,NA,NA,/Users/federicabulgarelli/Downloads/NewTalker/Shoe looming.mp4,NA,NA,92558100,92573523,13658,0,0,13658,0,92559522,92573523,LookCenter,online
